,open,high,low,close,volume,quote_asset_volume,SMA_20,EMA_20,SMA_50,EMA_50,SMA_200,EMA_200,symbol,date
2025-06-12 17:40:44.560566,260.8596630953577,262.57784310865344,260.8596630953577,262.426915501692,4654629.488050061,1221500059.3521974,266.04387153722587,263.6138939640822,253.14554347142993,254.76729159700042,,271.8572260619244,BNBUSDT,2025-06-12
2025-06-13 17:40:44.560566,262.426915501692,262.426915501692,255.16640323286182,255.31883170484954,1118114.0339187898,285475568.85294193,265.43953492060916,262.82388803463147,253.30524046035956,254.78892062083764,,271.6926649240431,BNBUSDT,2025-06-13
2025-06-14 17:40:44.560566,255.31883170484954,262.37865310086454,255.31883170484954,261.67661916244174,3032269.8076677765,793474111.6588511,265.5241681949581,262.71462433251816,253.54511604904474,255.0590264459986,,271.5930027771615,BNBUSDT,2025-06-14
2025-06-15 17:40:44.560566,261.67661916244174,261.67661916244174,253.42410312558005,254.53435520894192,4668050.094787037,1188179120.9596586,265.08145018879407,261.9355510826537,253.77177201411823,255.0384511033689,,271.42326499041303,BNBUSDT,2025-06-15
2025-06-16 17:40:44.560566,254.53435520894192,259.27700279749615,254.53435520894192,256.9085819468587,1757249.1269701628,451452381.33726,264.7138472611128,261.4567921173399,254.1030409586843,255.1117895678195,,271.27884028351195,BNBUSDT,2025-06-16
2025-06-17 17:40:44.560566,256.9085819468587,256.9085819468587,252.8701194633754,254.2345489372218,1173638.1219402987,298379358.54701996,264.3341225527562,260.7689594335191,254.4246896018936,255.07738797446274,,271.1092453447429,BNBUSDT,2025-06-17
2025-06-18 17:40:44.560566,254.2345489372218,254.2345489372218,250.87984855185212,252.4971693209089,2602400.530861461,657098767.4817495,263.3648318015582,259.98116989898483,254.70217168293334,254.97620292922534,,270.9240505584361,BNBUSDT,2025-06-18
2025-06-19 17:40:44.560566,252.4971693209089,253.39104371263036,252.4971693209089,253.2269954161473,3817477.7131618955,966688411.3720918,262.68247559736415,259.33791518633365,255.0265153145979,254.90760655616347,,270.74796045751776,BNBUSDT,2025-06-19
2025-06-20 17:40:44.560566,253.2269954161473,253.2269954161473,248.45264581663417,249.59400282514162,1584075.0120142149,395375623.0239122,261.5102034871994,258.4099235328868,255.34344581627704,254.69922993926065,,270.5374733168971,BNBUSDT,2025-06-20
2025-06-21 17:40:44.560566,249.59400282514162,249.59400282514162,243.36287699196492,244.28171114558424,4046912.120167808,988586617.5703964,260.1376757038934,257.0643794960008,255.5063586505508,254.29069979048904,,270.2762219520084,BNBUSDT,2025-06-21
2025-06-22 17:40:44.560566,244.28171114558424,244.28171114558424,236.25122104426362,236.46828675914952,1076848.7641000033,254640582.34543532,258.33848616799526,255.10284685439592,255.5099000824019,253.5917816323973,,269.9398245869054,BNBUSDT,2025-06-22
2025-06-23 17:40:44.560566,236.46828675914952,241.156909397081,235.40461290968156,238.2807611533813,3744062.246572102,892138001.9188392,256.6755251664207,253.5007434542993,255.46576237396607,252.99134945674962,,269.6248090303529,BNBUSDT,2025-06-23
2025-06-24 17:40:44.560566,238.2807611533813,243.4453686873809,238.2807611533813,241.29488273859766,3175453.330859004,766220639.1115128,255.16961389361978,252.3382805289944,255.57567616797786,252.53266448741033,,269.3429192165046,BNBUSDT,2025-06-24
2025-06-25 17:40:44.560566,241.29488273859766,244.01653769197097,241.29488273859766,243.21764955134498,2650182.4814855945,644571154.0290772,254.34112113174507,251.4696490073135,255.80689850327627,252.16736978403523,,269.08296628451296,BNBUSDT,2025-06-25
2025-06-26 17:40:44.560566,243.21764955134498,250.85114017693047,243.21764955134498,247.49767671414926,3916950.921021396,969436252.7561426,253.59253433553607,251.09136593177405,256.1855651092187,251.98424456560832,256.2300388355289,268.86818728381286,BNBUSDT,2025-06-26
2025-06-27 17:40:44.560566,247.49767671414926,247.49767671414926,237.99762336017662,242.5445228223863,3175959.0058447053,770311461.5760645,252.50907029945589,250.27738087373714,256.55440879768616,251.61405939920746,255.44276144964087,268.60626027424644,BNBUSDT,2025-06-27
2025-06-28 17:40:44.560566,242.5445228223863,242.5445228223863,240.4882512513091,240.58912986117454,4885723.713172745,1175452016.8943374,251.46046985586335,249.35469030111216,256.7326588714488,251.1817092212454,254.68283822271928,268.32748285720095,BNBUSDT,2025-06-28
2025-06-29 17:40:44.560566,240.58912986117454,240.58912986117454,226.92819905728356,231.90961357037415,3886260.8598324745,901261254.2374191,249.77095408916267,247.69325442199425,256.7119008025721,250.4259407643485,253.91829208969068,267.96511599862555,BNBUSDT,2025-06-29
2025-06-30 17:40:44.560566,231.90961357037415,240.9686144809137,231.90961357037415,238.6015476459711,4721879.576060082,1126647774.6458373,248.2981732540837,246.8273775861825,256.7519779105138,249.96223907343173,253.22619482714074,267.6729411891464,BNBUSDT,2025-06-30
2025-07-01 17:40:44.560566,238.6015476459711,243.9264971378548,238.6015476459711,242.53350658018147,2960956.2795462892,718131109.3089696,247.38186542832491,246.41843749037287,256.88168362760587,249.6709162305592,252.5628977609196,267.42279756119655,BNBUSDT,2025-07-01
2025-07-02 17:40:44.560566,242.53350658018147,243.3214649655282,240.48091641722863,241.90119069137842,4835529.380110608,1169720314.671899,246.35557918780924,245.98822350951625,256.8743840566691,249.36622111137564,251.8618447449602,267.16885122418347,BNBUSDT,2025-07-02
2025-07-03 17:40:44.560566,241.90119069137842,252.87807698617098,241.90119069137842,252.061217439587,3093028.9945403514,779632653.9397827,246.19269847454612,246.5666038838087,257.12767463922364,249.47190724189375,251.2798710311171,267.0185265099089,BNBUSDT,2025-07-03
2025-07-04 17:40:44.560566,252.061217439587,252.061217439587,243.52296290973575,245.95191382672598,1145541.955602147,281748236.3491584,245.4064632077603,246.50806197361035,257.21656954479863,249.3338682844362,250.70962473522366,266.8089084732603,BNBUSDT,2025-07-04
2025-07-05 17:40:44.560566,245.95191382672598,253.66661824850343,245.95191382672598,251.24074229870595,5043844.070086645,1267219128.207495,245.2417825622485,246.95879343314326,257.21889369961013,249.4086476575448,250.20631611426316,266.65400134714537,BNBUSDT,2025-07-05
2025-07-06 17:40:44.560566,251.24074229870595,251.24074229870595,244.84925476307305,245.76036278590763,2282537.8145107254,560957321.3667086,244.68437160420095,246.84465718102558,256.9918669285347,249.26557766257864,249.71342649380108,266.44610444603853,BNBUSDT,2025-07-06
2025-07-07 17:40:44.560566,245.76036278590763,253.69319925874856,245.76036278590763,252.2635736141769,2151290.7566037257,542692294.1440023,244.58582283804867,247.36074446037333,256.88265810030856,249.38314613126875,249.24856169026978,266.3049847362688,BNBUSDT,2025-07-07
2025-07-08 17:40:44.560566,252.2635736141769,252.2635736141769,248.71536595509465,250.42183680624356,4888794.03280054,1224260781.4613142,244.48205621231546,247.65227706474192,256.52355593026584,249.42387909891482,248.79741681623364,266.1469434633333,BNBUSDT,2025-07-08
2025-07-09 17:40:44.560566,250.42183680624356,256.66264113162896,250.42183680624356,255.6300533401423,1377356.3732411196,352093683.1600123,244.6022091085152,248.41206528144673,256.2232186135419,249.66725848092375,248.38884981960163,266.0422977904657,BNBUSDT,2025-07-09
2025-07-10 17:40:44.560566,255.6300533401423,259.1965835319781,255.6300533401423,258.7757825735445,3401270.568384432,880166453.0780458,245.06129809593534,249.39908597593222,255.9393309933557,250.02445550416377,247.9657549671114,265.96999415646644,BNBUSDT,2025-07-10
2025-07-11 17:40:44.560566,258.7757825735445,264.5623361131148,258.7757825735445,264.277538368463,3538528.3175482755,935153553.2087573,246.06108945707928,250.81608144188752,255.8097553134964,250.58339993021474,247.60981815539594,265.9531538003669,BNBUSDT,2025-07-11
2025-07-12 17:40:44.560566,264.277538368463,264.277538368463,253.27447375652744,253.89890151098808,4927158.606830661,1251000157.8447154,246.9326201946712,251.10968335323042,255.56541874130377,250.71341960004898,247.18897631856126,265.83321099151743,BNBUSDT,2025-07-12
2025-07-13 17:40:44.560566,253.89890151098808,256.56230267011915,253.89890151098808,256.4271791782057,1753735.3667423509,449705413.11879706,247.83994109591245,251.6161115270376,255.34585104412417,250.93748860311396,246.77341837926724,265.7396186351661,BNBUSDT,2025-07-13
2025-07-14 17:40:44.560566,256.4271791782057,256.4271791782057,246.49541349029334,250.61715276909496,1625402.3235256122,407353702.4262603,248.30605459743728,251.52097259770972,255.15851502599682,250.9249264135446,246.35604962043183,265.5891463379913,BNBUSDT,2025-07-14
2025-07-15 17:40:44.560566,250.61715276909496,250.61715276909496,246.1459934751109,247.026195200601,1683085.098378256,415766108.0512098,248.49648187990005,251.09289855988985,254.83126462336438,250.77203499342917,245.96832599933413,265.4044403565247,BNBUSDT,2025-07-15
2025-07-16 17:40:44.560566,247.026195200601,254.3268119039461,247.026195200601,252.32971360657024,1424743.5636607255,359505135.3813151,248.73808372452112,251.21069046909753,254.59264608548608,250.83312042923862,245.61674695521523,265.27434357294305,BNBUSDT,2025-07-16
2025-07-17 17:40:44.560566,252.32971360657024,266.9853798740516,252.32971360657024,264.55680816198753,1843396.933855409,487683208.99638146,249.8386979915012,252.48174929699184,254.64720138663878,251.37130426189543,245.33118033030638,265.2672039171126,BNBUSDT,2025-07-17
2025-07-18 17:40:44.560566,264.55680816198753,266.2232807327782,261.5300577713815,263.87666925207986,2667297.3924315665,703837551.8195995,251.00307496104648,253.56697976890496,254.487075084783,251.86171073209874,245.0934014632069,265.25336775129136,BNBUSDT,2025-07-18
2025-07-19 17:40:44.560566,263.87666925207986,266.23642163673196,263.6634738568363,264.9499477467841,2057931.0068373212,545248712.7280351,252.65509166986695,254.6510719572744,254.44859164971814,252.3749749287531,244.8635145293277,265.2503486467689,BNBUSDT,2025-07-19
2025-07-20 17:40:44.560566,264.9499477467841,264.9499477467841,260.94201520656276,261.06185004135983,4122615.4755202294,1076257623.0484514,253.77810678963638,255.26162225099682,254.20903974997657,252.71563669787494,244.58816047736897,265.20867204372996,BNBUSDT,2025-07-20
2025-07-21 17:40:44.560566,261.06185004135983,268.28609128338996,261.06185004135983,266.20928410181153,4817867.212673928,1282560981.5835164,254.96189566571792,256.30425671297917,254.09858009577874,253.24479934116655,244.3164188151168,265.2186283826164,BNBUSDT,2025-07-21
2025-07-22 17:40:44.560566,266.20928410181153,268.9334965359863,266.20928410181153,267.8922384624618,3038409.3071863404,813966270.6673266,256.2614480542721,257.4078740224537,254.00738331548573,253.81920871847225,244.06671915073548,265.245231467988,BNBUSDT,2025-07-22
2025-07-23 17:40:44.560566,267.8922384624618,277.38931075092256,267.8922384624618,276.22671622024615,4764869.0422265595,1316184128.753752,257.469722993305,259.20014470795775,254.10111801619317,254.69793450285553,243.88335505550526,265.3544999729856,BNBUSDT,2025-07-23
2025-07-24 17:40:44.560566,276.22671622024615,285.0729912524419,276.22671622024615,284.18633251585504,2067274.2160997943,587491077.7779897,259.3814439277615,261.5797816420432,254.35658250261795,255.8543422680712,243.73890737235826,265.54188139132265,BNBUSDT,2025-07-24
2025-07-25 17:40:44.560566,284.18633251585504,294.3812655012083,284.18633251585504,293.15341156388286,3442329.848814763,1009130738.9082329,261.4770773910203,264.58679401555173,255.02390063811882,257.31705086790697,243.6876719415739,265.8166229850795,BNBUSDT,2025-07-25
2025-07-26 17:40:44.560566,293.15341156388286,302.42338559606395,293.15341156388286,301.8381553304572,4688824.730777838,1415266207.4058104,264.2809670182478,268.1345427122094,255.8112754919614,259.06297653310503,243.68233739043345,266.1750461924962,BNBUSDT,2025-07-26
2025-07-27 17:40:44.560566,301.8381553304572,301.8381553304572,293.4514948214505,296.6747372486558,4404721.517122979,1306769598.7459605,266.50152519997175,270.85265647758524,256.46049416605473,260.537947541558,243.69228461329476,266.4785257054928,BNBUSDT,2025-07-27
2025-07-28 17:40:44.560566,296.6747372486558,305.1423227150445,296.6747372486558,303.78633416258475,3679369.8646795675,1117742283.2192914,269.1697500677888,273.98919720949,257.3049980746459,262.2339627031669,243.7061151084086,266.84974768019026,BNBUSDT,2025-07-28
2025-07-29 17:40:44.560566,303.78633416258475,316.84970314868895,303.78633416258475,312.24904969977325,3907848.906859306,1220222107.537116,272.00069988577036,277.63299268475504,258.23598049055363,264.1953386638182,243.7644592363937,267.3014820286438,BNBUSDT,2025-07-29
2025-07-30 17:40:44.560566,312.24904969977325,316.7387689825247,311.9272995734485,314.3330342779866,1516357.3069851599,476641193.3542417,274.7785624709924,281.12823474125327,259.1614978891623,266.1615228055503,243.8611122931543,267.7694576729159,BNBUSDT,2025-07-30
2025-07-31 17:40:44.560566,314.3330342779866,327.36138390403414,314.3330342779866,325.94864061475636,1294475.6392527712,421932574.9233585,277.86211758330717,285.39684482444403,260.4632774395503,268.5061156608133,244.06937506631843,268.34835501562077,BNBUSDT,2025-07-31
2025-08-01 17:40:44.560566,325.94864061475636,329.765609626167,325.94864061475636,328.5434204190512,3031423.9749247413,995954401.4620906,281.5943435287103,289.5060425001209,261.7856075378975,270.8605197689795,244.2853735528826,268.94731089028176,BNBUSDT,2025-08-01
2025-08-02 17:40:44.560566,328.5434204190512,331.22106325070524,327.1442262801324,329.18264476541884,3996429.8898598333,1315555360.7636313,285.23211680807094,293.28476652538734,263.2628837991089,273.14766192570255,244.4956531101616,269.5466674462533,BNBUSDT,2025-08-02
2025-08-03 17:40:44.560566,329.18264476541884,336.3186408365436,326.20479242885733,331.2617166327005,1371337.9928862785,454271777.6071506,289.2643450012512,296.90161891656004,264.6545857485141,275.4266444632319,244.73106151015045,270.1607475376607,BNBUSDT,2025-08-03
2025-08-04 17:40:44.560566,331.2617166327005,335.132126279659,330.6000267136112,332.8660764966351,2203639.2404357065,733516747.9778588,293.55633906605294,300.3268053527577,266.22122017426796,277.6791712096399,245.0196831848537,270.7846811591431,BNBUSDT,2025-08-04
2025-08-05 17:40:44.560566,332.8660764966351,332.8660764966351,327.41760344719467,329.3606752585851,3742268.6145186448,1232556117.8768706,297.4078871486537,303.0919358199793,267.67026204050245,279.70589685861813,245.28217648994928,271.3675268715753,BNBUSDT,2025-08-05
2025-08-06 17:40:44.560566,329.3606752585851,332.5465481258735,326.95521088248347,329.7508795041785,4653496.352805795,1534494515.1071978,300.66759071576325,305.63088283752205,269.18058865184156,281.66844519765976,245.57513881198815,271.94845575349177,BNBUSDT,2025-08-06
2025-08-07 17:40:44.560566,329.7508795041785,329.7508795041785,326.38769822268966,327.9124699377227,4898677.53407173,1606337449.6258938,303.86938075004537,307.7529387518269,270.68889466417784,283.48193636393677,245.83882788319517,272.5053116160214,BNBUSDT,2025-08-07
2025-08-08 17:40:44.560566,327.9124699377227,330.55545821277843,327.9124699377227,330.3483034703183,2053069.7643814993,678228113.5696343,307.1392985362221,309.90487824882604,272.23132082526126,285.31983311320664,246.12419119812552,273.0808637737756,BNBUSDT,2025-08-08
2025-08-09 17:40:44.560566,330.3483034703183,330.3483034703183,327.52343439345776,328.133923796613,4147042.9219236597,1360785466.1237814,310.49290222398474,311.6409778248057,273.80211924469074,286.9988170615755,246.3821855180614,273.6286554157939,BNBUSDT,2025-08-09
2025-08-10 17:40:44.560566,328.133923796613,330.33429595676273,320.8368786241804,325.58558729047155,4123894.837840018,1342680722.7022862,313.46171738341775,312.9690358691548,275.4281967675885,288.51202373721844,246.6124282943039,274.14563981255685,BNBUSDT,2025-08-10
2025-08-11 17:40:44.560566,325.58558729047155,332.3270200231372,325.58558729047155,330.8372916089747,1108240.2369587584,366647198.44752395,316.6089700407434,314.67077451104245,277.31557686458495,290.1718381635618,246.87418183422426,274.70973585033215,BNBUSDT,2025-08-11
2025-08-12 17:40:44.560566,330.8372916089747,343.98179679612514,330.8372916089747,343.28561669369515,3622935.220913818,1243701551.5527086,319.96191506441585,317.39599757605697,279.4156739753912,292.2547314392533,247.18712733318063,275.39208292340044,BNBUSDT,2025-08-12
2025-08-13 17:40:44.560566,343.28561669369515,343.28561669369515,338.16457872745656,340.107917236639,1896015.6000878164,644849916.7940435,322.757994300455,319.55903754373145,281.39193466535204,294.13132696071943,247.50849673914544,276.0360215732834,BNBUSDT,2025-08-13
2025-08-14 17:40:44.560566,340.107917236639,342.5302728792514,337.69577123035486,340.11302205480314,4404631.107934542,1498072397.1562128,325.105974825001,321.5165598781192,283.32984211542123,295.9345306898992,247.838895973747,276.6736036676269,BNBUSDT,2025-08-14
2025-08-15 17:40:44.560566,340.11302205480314,348.6514472982082,340.11302205480314,344.7783752153114,3085840.1046025013,1063930937.439097,327.25298581924375,323.7319708626137,285.2754560854445,297.8499755732487,248.2097429926172,277.3512630860118,BNBUSDT,2025-08-15
2025-08-16 17:40:44.560566,344.7783752153114,353.4603753725003,338.152085411555,345.80623039202766,4503369.648810381,1557293282.3169873,329.7095604764123,325.83428129398646,287.3406902368373,299.7306130171224,248.57927769082391,278.0324070393055,BNBUSDT,2025-08-16
2024-12-09 17:40:44.562196,0.6,0.601813913311751,0.598186086688249,0.6,3287063.7503691358,1972238.2502214813,,0.6,,0.6,,0.6,XRPUSDT,2024-12-09
2024-12-10 17:40:44.562196,0.6,0.6171032484320431,0.6,0.6139670265279104,3473714.6032413817,2132746.225958691,,0.6013301930026581,,0.6005477265305063,,0.6001389753883375,XRPUSDT,2024-12-10
2024-12-11 17:40:44.562196,0.6139670265279104,0.6139670265279104,0.6000777208069589,0.6025486068870118,3851325.8167112954,2320611.0055273743,,0.6014462324202157,,0.6006261924268398,,0.6001629518211602,XRPUSDT,2024-12-11
2024-12-12 17:40:44.562196,0.6025486068870118,0.6025486068870118,0.5766384995850357,0.5775030394678878,4074052.3579318994,2352777.619656987,,0.5991659283295178,,0.5997194021147241,,0.599937480056451,XRPUSDT,2024-12-12
2024-12-13 17:40:44.562196,0.5775030394678878,0.5775030394678878,0.5537028460217599,0.5573115387438485,1686116.1774265633,939692.0013424939,,0.5951797959880254,,0.5980563486491995,,0.5995133413369227,XRPUSDT,2024-12-13
2024-12-14 17:40:44.562196,0.5573115387438485,0.5573115387438485,0.5406267319952098,0.5437060564528131,2024271.5876344703,1100608.722102213,,0.59027753507991,,0.5959249646414981,,0.5989580449699167,XRPUSDT,2024-12-14
2024-12-15 17:40:44.562196,0.5437060564528131,0.5570685982718068,0.5437060564528131,0.550888988692044,2785436.6655565845,1534466.3877542058,,0.5865262449477323,,0.594158847937598,,0.5984797459024752,XRPUSDT,2024-12-15
2024-12-16 17:40:44.562196,0.550888988692044,0.5617241428490186,0.549176767569267,0.5554504552091428,3324165.816022347,1846409.4157002845,,0.5835666459250095,,0.5926408717521684,,0.5980515937562729,XRPUSDT,2024-12-16
2024-12-17 17:40:44.562196,0.5554504552091428,0.5554504552091428,0.5301641646213151,0.5320935125362519,2427757.629712349,1291794.084780329,,0.5786644427451278,,0.590266465508407,,0.5973952944406509,XRPUSDT,2024-12-17
2024-12-18 17:40:44.562196,0.5320935125362519,0.5320935125362519,0.5117018439568575,0.5153335293561602,1210908.7698184194,624021.8900788522,,0.5726329271842738,,0.5873279189926326,,0.5965787594646859,XRPUSDT,2024-12-18
2024-12-19 17:40:44.562196,0.5153335293561602,0.5230432865004756,0.5153335293561602,0.5201738132803523,3199259.5835218574,1664171.0572342763,,0.567636821098186,,0.5846944246509745,,0.5958185112439462,XRPUSDT,2024-12-19
2024-12-20 17:40:44.562196,0.5201738132803523,0.5276651209021617,0.5182514004624954,0.5229582606823285,3945746.787459789,2063460.8770628567,,0.5633817201061997,,0.5822733986129885,,0.5950935336264177,XRPUSDT,2024-12-20
2024-12-21 17:40:44.562196,0.5229582606823285,0.5295026285860983,0.5135320212723541,0.5215173249292262,2681668.501681241,1398536.583343767,,0.5593946348512499,,0.5798908074881352,,0.5943614320473412,XRPUSDT,2024-12-21
2024-12-22 17:40:44.562196,0.5215173249292262,0.5225350386173876,0.5198598783545076,0.5211974584859476,4861242.829023694,2533667.407570187,,0.5557568085307448,,0.5775891075272651,,0.5936334323104119,XRPUSDT,2024-12-22
2024-12-23 17:40:44.562196,0.5211974584859476,0.531793667902906,0.5211974584859476,0.5310379144470383,3091328.637938426,1641612.7127612252,,0.5534026281418204,,0.5757635705437268,,0.593010591336647,XRPUSDT,2024-12-23
2024-12-24 17:40:44.562196,0.5310379144470383,0.5310379144470383,0.5094914884760448,0.516816853806704,4307011.264102256,2225936.010823363,,0.5499182686813331,,0.5734519345932554,,0.5922524446945581,XRPUSDT,2024-12-24
2024-12-25 17:40:44.562196,0.516816853806704,0.516816853806704,0.5051894768395534,0.5105589137013308,3986389.082643414,2035286.4796252658,,0.5461697586832377,,0.5709855416171015,,0.5914395737394016,XRPUSDT,2024-12-25
2024-12-26 17:40:44.562196,0.5105589137013308,0.5105589137013308,0.5001052203882166,0.5028161023968676,3769008.1434945716,1895117.9846139944,,0.5420408390369167,,0.5683122302751316,,0.5905577481539037,XRPUSDT,2024-12-26
2024-12-27 17:40:44.562196,0.5028161023968676,0.5028161023968676,0.4890192850829219,0.489459294631644,4676271.568082491,2288844.583219668,,0.5370330729030812,,0.5652199582891124,,0.5895517933924882,XRPUSDT,2024-12-27
2024-12-28 17:40:44.562196,0.489459294631644,0.4919301237715711,0.4864565771371665,0.4891933504543688,1886034.6927855362,922635.6304369326,0.5387266020344439,0.5324769088603467,,0.5622385226877499,,0.5885532019204672,XRPUSDT,2024-12-28
2024-12-29 17:40:44.562196,0.4891933504543688,0.4891933504543688,0.4811117736619912,0.4829887431189081,1754297.9509683996,847306.1623943032,0.5328760391903893,0.5277637502183049,,0.5591306881948541,,0.5875028092955761,XRPUSDT,2024-12-29
2024-12-30 17:40:44.562196,0.4829887431189081,0.48752512229954564,0.4829887431189081,0.48604113134130467,1071804.1952945,520940.92365729547,0.5264797444310589,0.5237901674681145,,0.5562644310633424,,0.5864932403607077,XRPUSDT,2024-12-30
2024-12-31 17:40:44.562196,0.48604113134130467,0.48604113134130467,0.4726543513249323,0.473418733389607,2893251.0939466874,1369719.2682743357,0.5200232507561887,0.5189928880320661,,0.5530155801741763,,0.5853681208883585,XRPUSDT,2024-12-31
2025-01-01 17:40:44.562196,0.473418733389607,0.4984942601033014,0.473418733389607,0.4963891929491606,2344052.123922946,1163562.142024877,0.5159675584302524,0.5168401551670275,,0.5507949375379012,,0.5844827584213019,XRPUSDT,2025-01-01
2025-01-02 17:40:44.562196,0.4963891929491606,0.4967406598015675,0.4869393961442725,0.49184002797292,2635685.7441895287,1296335.7501500042,0.5126939828917061,0.5144591906723507,,0.5484829803000588,,0.5835609402078853,XRPUSDT,2025-01-02
2025-01-03 17:40:44.562196,0.49184002797292,0.492239760972655,0.4745787773943759,0.48340926918351546,2886168.51963163,1395200.6148155949,0.5096791435282411,0.5115020552924616,,0.5459310700601945,,0.5825644061678418,XRPUSDT,2025-01-03
2025-01-04 17:40:44.562196,0.48340926918351546,0.4898941165875341,0.48340926918351546,0.4867006593244018,1386033.265529437,674583.3041787307,0.5064697270598589,0.5091400175812179,,0.5436083088548693,,0.5816105380400464,XRPUSDT,2025-01-04
2025-01-05 17:40:44.562196,0.4867006593244018,0.4867006593244018,0.47108382959368617,0.4720082668866694,2891925.4522313937,1365012.7206731879,0.5022976176437354,0.5056036603722133,,0.5408004640718027,,0.5805199681778238,XRPUSDT,2025-01-05
2025-01-06 17:40:44.562196,0.4720082668866694,0.4763775077069321,0.471076402456525,0.4737269550817286,2665807.655246353,1262864.943353417,0.4993792897710092,0.5025677836778814,,0.5381701303859174,,0.5794573511320915,XRPUSDT,2025-01-06
2025-01-07 17:40:44.562196,0.4737269550817286,0.4737269550817286,0.4441564641012443,0.45503827739143143,3869090.012308365,1760584.0542731907,0.4963645271727728,0.4980411640315528,,0.5349100577194671,,0.5782193503983536,XRPUSDT,2025-01-07
2025-01-08 17:40:44.562196,0.45503827739143143,0.4614619110166093,0.4517485526638075,0.4566052318402084,1284690.2189822623,586596.275281244,0.4931860981007655,0.4940948847752343,,0.531839280234006,,0.5770092596664317,XRPUSDT,2025-01-08
2025-01-09 17:40:44.562196,0.4566052318402084,0.4683949358356738,0.4513358143795646,0.4598653751076192,1132024.3613349057,520578.8075562395,0.4900314538220301,0.4908349314735566,,0.5290167741506183,,0.5758436488748017,XRPUSDT,2025-01-09
2025-01-10 17:40:44.562196,0.4598653751076192,0.4598653751076192,0.4495452452366985,0.45443468876215465,1481396.4362136559,673197.9284241177,0.4866773220136765,0.4873682416915183,,0.5260919864883257,,0.574635599520447,XRPUSDT,2025-01-10
2025-01-11 17:40:44.562196,0.45443468876215465,0.4566030776255219,0.4418169106215679,0.4492099941235449,1084386.1237747848,487117.08428852475,0.4830779487955564,0.48373412287552087,,0.5230770063955892,,0.5733875835463484,XRPUSDT,2025-01-11
2025-01-12 17:40:44.562196,0.4492099941235449,0.4633092414594066,0.4492099941235449,0.4579186908233096,4058493.9139019786,1858460.2197683637,0.47942198761437,0.48127551029911975,,0.5205217783339312,,0.5722386393401491,XRPUSDT,2025-01-12
2025-01-13 17:40:44.562196,0.4579186908233096,0.4579186908233096,0.44666226091247946,0.44979282970906553,1527925.509404579,687249.938459751,0.476070786409488,0.47827715976673363,,0.5177480940741326,,0.5710202730751631,XRPUSDT,2025-01-13
2025-01-14 17:40:44.562196,0.44979282970906553,0.45562652518537866,0.44044774720583457,0.4480371361956066,1680506.40531741,752929.2771967857,0.4729446975342018,0.4753971575218644,,0.5150143310200728,,0.5697965602703915,XRPUSDT,2025-01-14
2025-01-15 17:40:44.562196,0.4480371361956066,0.4480371361956066,0.44519780499958705,0.44614136617570227,4151692.2704532743,1852241.661481127,0.47011096072314357,0.47261089167937276,,0.5123134304379406,,0.5685661603291507,XRPUSDT,2025-01-15
2025-01-16 17:40:44.562196,0.44614136617570227,0.44614136617570227,0.43020651907735197,0.4356540640942903,2590437.211809841,1128534.499106039,0.4674206991962759,0.4690911938141268,,0.5093071807774053,,0.5672436519089035,XRPUSDT,2025-01-16
2025-01-17 17:40:44.562196,0.4356540640942903,0.43766923769190524,0.4275614892812405,0.43261536348657287,3907661.573685669,1690514.432082539,0.464591799847886,0.46561730521150263,,0.506299658530706,,0.5659040669494773,XRPUSDT,2025-01-17
2025-01-18 17:40:44.562196,0.43261536348657287,0.44264307816950765,0.43261536348657287,0.44096785832423385,2709810.642826862,1194939.395631577,0.46249075560815234,0.4632697388412865,,0.5037376271500601,,0.5646609205949973,XRPUSDT,2025-01-18
2025-01-19 17:40:44.562196,0.44096785832423385,0.4415707630914773,0.4351006316116785,0.4383356973515779,4171218.449403857,1828393.9478252071,0.4601054839086661,0.460895068223219,,0.5011728455893354,,0.5634039531995404,XRPUSDT,2025-01-19
2025-01-20 17:40:44.562196,0.4383356973515779,0.4443423540947096,0.43752032681383773,0.4409313404542737,1627788.5472341513,717742.9861080691,0.4584811142618994,0.4589937608166528,,0.49881043362325456,,0.562185320236901,XRPUSDT,2025-01-20
2025-01-21 17:40:44.562196,0.4409313404542737,0.4502297661224342,0.43921634492557116,0.4447230555240027,4123663.595412535,1833888.2741049575,0.4558978073906414,0.45763464602687653,,0.4966893599723035,,0.5610165414835389,XRPUSDT,2025-01-21
2025-01-22 17:40:44.562196,0.4447230555240027,0.4447230555240027,0.43532085848894697,0.43736211733909797,1395008.6411412328,610123.9329958674,0.45317391185895034,0.45570392900899287,,0.49436280143766803,,0.5597861492034947,XRPUSDT,2025-01-22
2025-01-23 17:40:44.562196,0.43736211733909797,0.4566731116941046,0.4332864997695959,0.44497980573185025,4569564.348118014,2033363.8559047426,0.45125243868636716,0.4546825839349793,,0.49242621337077325,,0.55864379752716,XRPUSDT,2025-01-23
2025-01-24 17:40:44.562196,0.44497980573185025,0.445008509711131,0.4310339861916207,0.43802124795137587,4646645.788828783,2035329.5872107889,0.44881846811771586,0.45309579003177897,,0.49029268531511067,,0.5574435731532716,XRPUSDT,2025-01-24
